group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
1-latin,simd,00008,8,bytes,1045557.0,ns,78176
1-latin,simd,00008,8,bytes,2002368.0,ns,156352
1-latin,simd,00008,8,bytes,2961476.0,ns,234528
1-latin,simd,00008,8,bytes,4102246.0,ns,312704
1-latin,simd,00008,8,bytes,4920730.0,ns,390880
1-latin,simd,00008,8,bytes,5961579.0,ns,469056
1-latin,simd,00008,8,bytes,7104964.0,ns,547232
1-latin,simd,00008,8,bytes,7943769.0,ns,625408
1-latin,simd,00008,8,bytes,8945801.0,ns,703584
1-latin,simd,00008,8,bytes,9940465.0,ns,781760
1-latin,simd,00008,8,bytes,10798911.0,ns,859936
1-latin,simd,00008,8,bytes,11845831.0,ns,938112
1-latin,simd,00008,8,bytes,12840884.0,ns,1016288
1-latin,simd,00008,8,bytes,13821431.0,ns,1094464
1-latin,simd,00008,8,bytes,14717750.0,ns,1172640
1-latin,simd,00008,8,bytes,15743177.0,ns,1250816
1-latin,simd,00008,8,bytes,18063003.0,ns,1328992
1-latin,simd,00008,8,bytes,18389508.0,ns,1407168
1-latin,simd,00008,8,bytes,19259817.0,ns,1485344
1-latin,simd,00008,8,bytes,20212555.0,ns,1563520
1-latin,simd,00008,8,bytes,20908546.0,ns,1641696
1-latin,simd,00008,8,bytes,21930936.0,ns,1719872
1-latin,simd,00008,8,bytes,23444688.0,ns,1798048
1-latin,simd,00008,8,bytes,23565792.0,ns,1876224
1-latin,simd,00008,8,bytes,24665919.0,ns,1954400
1-latin,simd,00008,8,bytes,25853097.0,ns,2032576
1-latin,simd,00008,8,bytes,27203327.0,ns,2110752
1-latin,simd,00008,8,bytes,27521922.0,ns,2188928
1-latin,simd,00008,8,bytes,28935309.0,ns,2267104
1-latin,simd,00008,8,bytes,29736431.0,ns,2345280
1-latin,simd,00008,8,bytes,30718805.0,ns,2423456
1-latin,simd,00008,8,bytes,31903594.0,ns,2501632
1-latin,simd,00008,8,bytes,32473608.0,ns,2579808
1-latin,simd,00008,8,bytes,33597632.0,ns,2657984
1-latin,simd,00008,8,bytes,34464728.0,ns,2736160
1-latin,simd,00008,8,bytes,35398315.0,ns,2814336
1-latin,simd,00008,8,bytes,36773597.0,ns,2892512
1-latin,simd,00008,8,bytes,37278766.0,ns,2970688
1-latin,simd,00008,8,bytes,38384110.0,ns,3048864
1-latin,simd,00008,8,bytes,39433415.0,ns,3127040
1-latin,simd,00008,8,bytes,40384367.0,ns,3205216
1-latin,simd,00008,8,bytes,42016903.0,ns,3283392
1-latin,simd,00008,8,bytes,42473054.0,ns,3361568
1-latin,simd,00008,8,bytes,43413524.0,ns,3439744
1-latin,simd,00008,8,bytes,45283981.0,ns,3517920
1-latin,simd,00008,8,bytes,45439191.0,ns,3596096
1-latin,simd,00008,8,bytes,46359784.0,ns,3674272
1-latin,simd,00008,8,bytes,47652905.0,ns,3752448
1-latin,simd,00008,8,bytes,48555728.0,ns,3830624
1-latin,simd,00008,8,bytes,49196417.0,ns,3908800
1-latin,simd,00008,8,bytes,50146679.0,ns,3986976
1-latin,simd,00008,8,bytes,51389257.0,ns,4065152
1-latin,simd,00008,8,bytes,52170934.0,ns,4143328
1-latin,simd,00008,8,bytes,54563997.0,ns,4221504
1-latin,simd,00008,8,bytes,54570096.0,ns,4299680
1-latin,simd,00008,8,bytes,55853441.0,ns,4377856
1-latin,simd,00008,8,bytes,56181284.0,ns,4456032
1-latin,simd,00008,8,bytes,57589338.0,ns,4534208
1-latin,simd,00008,8,bytes,57956654.0,ns,4612384
1-latin,simd,00008,8,bytes,59241185.0,ns,4690560
1-latin,simd,00008,8,bytes,60067036.0,ns,4768736
1-latin,simd,00008,8,bytes,61618447.0,ns,4846912
1-latin,simd,00008,8,bytes,62033838.0,ns,4925088
1-latin,simd,00008,8,bytes,63109872.0,ns,5003264
1-latin,simd,00008,8,bytes,64056088.0,ns,5081440
1-latin,simd,00008,8,bytes,65230026.0,ns,5159616
1-latin,simd,00008,8,bytes,66058257.0,ns,5237792
1-latin,simd,00008,8,bytes,67102286.0,ns,5315968
1-latin,simd,00008,8,bytes,68621020.0,ns,5394144
1-latin,simd,00008,8,bytes,69234853.0,ns,5472320
1-latin,simd,00008,8,bytes,71282100.0,ns,5550496
1-latin,simd,00008,8,bytes,71003183.0,ns,5628672
1-latin,simd,00008,8,bytes,71916620.0,ns,5706848
1-latin,simd,00008,8,bytes,73290755.0,ns,5785024
1-latin,simd,00008,8,bytes,73932806.0,ns,5863200
1-latin,simd,00008,8,bytes,74921928.0,ns,5941376
1-latin,simd,00008,8,bytes,76749446.0,ns,6019552
1-latin,simd,00008,8,bytes,76819234.0,ns,6097728
1-latin,simd,00008,8,bytes,78780423.0,ns,6175904
1-latin,simd,00008,8,bytes,79052226.0,ns,6254080
1-latin,simd,00008,8,bytes,80069871.0,ns,6332256
1-latin,simd,00008,8,bytes,80965643.0,ns,6410432
1-latin,simd,00008,8,bytes,82192834.0,ns,6488608
1-latin,simd,00008,8,bytes,82631207.0,ns,6566784
1-latin,simd,00008,8,bytes,85165474.0,ns,6644960
1-latin,simd,00008,8,bytes,85004966.0,ns,6723136
1-latin,simd,00008,8,bytes,85637445.0,ns,6801312
1-latin,simd,00008,8,bytes,86700924.0,ns,6879488
1-latin,simd,00008,8,bytes,88135819.0,ns,6957664
1-latin,simd,00008,8,bytes,88716783.0,ns,7035840
1-latin,simd,00008,8,bytes,89522085.0,ns,7114016
1-latin,simd,00008,8,bytes,90909454.0,ns,7192192
1-latin,simd,00008,8,bytes,91381012.0,ns,7270368
1-latin,simd,00008,8,bytes,93445202.0,ns,7348544
1-latin,simd,00008,8,bytes,94177775.0,ns,7426720
1-latin,simd,00008,8,bytes,94942742.0,ns,7504896
1-latin,simd,00008,8,bytes,100026514.0,ns,7583072
1-latin,simd,00008,8,bytes,97012985.0,ns,7661248
1-latin,simd,00008,8,bytes,97631311.0,ns,7739424
1-latin,simd,00008,8,bytes,99590373.0,ns,7817600
