group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
3-chinese,simd,00066,66,bytes,1020000.0,ns,40406
3-chinese,simd,00066,66,bytes,1952546.0,ns,80812
3-chinese,simd,00066,66,bytes,2928186.0,ns,121218
3-chinese,simd,00066,66,bytes,4015709.0,ns,161624
3-chinese,simd,00066,66,bytes,4948943.0,ns,202030
3-chinese,simd,00066,66,bytes,5876229.0,ns,242436
3-chinese,simd,00066,66,bytes,6858654.0,ns,282842
3-chinese,simd,00066,66,bytes,7824652.0,ns,323248
3-chinese,simd,00066,66,bytes,8872903.0,ns,363654
3-chinese,simd,00066,66,bytes,9761236.0,ns,404060
3-chinese,simd,00066,66,bytes,11000786.0,ns,444466
3-chinese,simd,00066,66,bytes,11756414.0,ns,484872
3-chinese,simd,00066,66,bytes,12752973.0,ns,525278
3-chinese,simd,00066,66,bytes,13665515.0,ns,565684
3-chinese,simd,00066,66,bytes,14671597.0,ns,606090
3-chinese,simd,00066,66,bytes,15842496.0,ns,646496
3-chinese,simd,00066,66,bytes,16776709.0,ns,686902
3-chinese,simd,00066,66,bytes,17824067.0,ns,727308
3-chinese,simd,00066,66,bytes,18895066.0,ns,767714
3-chinese,simd,00066,66,bytes,19696053.0,ns,808120
3-chinese,simd,00066,66,bytes,20906412.0,ns,848526
3-chinese,simd,00066,66,bytes,21975668.0,ns,888932
3-chinese,simd,00066,66,bytes,22559942.0,ns,929338
3-chinese,simd,00066,66,bytes,23531044.0,ns,969744
3-chinese,simd,00066,66,bytes,24465381.0,ns,1010150
3-chinese,simd,00066,66,bytes,25491451.0,ns,1050556
3-chinese,simd,00066,66,bytes,26580367.0,ns,1090962
3-chinese,simd,00066,66,bytes,27536029.0,ns,1131368
3-chinese,simd,00066,66,bytes,28506666.0,ns,1171774
3-chinese,simd,00066,66,bytes,30542639.0,ns,1212180
3-chinese,simd,00066,66,bytes,30981269.0,ns,1252586
3-chinese,simd,00066,66,bytes,31638971.0,ns,1292992
3-chinese,simd,00066,66,bytes,32500462.0,ns,1333398
3-chinese,simd,00066,66,bytes,33388664.0,ns,1373804
3-chinese,simd,00066,66,bytes,34314173.0,ns,1414210
3-chinese,simd,00066,66,bytes,35466330.0,ns,1454616
3-chinese,simd,00066,66,bytes,36370817.0,ns,1495022
3-chinese,simd,00066,66,bytes,37195965.0,ns,1535428
3-chinese,simd,00066,66,bytes,38471557.0,ns,1575834
3-chinese,simd,00066,66,bytes,39182833.0,ns,1616240
3-chinese,simd,00066,66,bytes,42449971.0,ns,1656646
3-chinese,simd,00066,66,bytes,41323836.0,ns,1697052
3-chinese,simd,00066,66,bytes,43427377.0,ns,1737458
3-chinese,simd,00066,66,bytes,43096936.0,ns,1777864
3-chinese,simd,00066,66,bytes,44387417.0,ns,1818270
3-chinese,simd,00066,66,bytes,45243565.0,ns,1858676
3-chinese,simd,00066,66,bytes,45950439.0,ns,1899082
3-chinese,simd,00066,66,bytes,47070057.0,ns,1939488
3-chinese,simd,00066,66,bytes,47923416.0,ns,1979894
3-chinese,simd,00066,66,bytes,49289587.0,ns,2020300
3-chinese,simd,00066,66,bytes,49938044.0,ns,2060706
3-chinese,simd,00066,66,bytes,51844209.0,ns,2101112
