group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
cyrillic,simd,2,2,bytes,1023132.0,ns,55743
cyrillic,simd,2,2,bytes,1975878.0,ns,111486
cyrillic,simd,2,2,bytes,2936089.0,ns,167229
cyrillic,simd,2,2,bytes,3936495.0,ns,222972
cyrillic,simd,2,2,bytes,4912847.0,ns,278715
cyrillic,simd,2,2,bytes,5937148.0,ns,334458
cyrillic,simd,2,2,bytes,6869638.0,ns,390201
cyrillic,simd,2,2,bytes,7872071.0,ns,445944
cyrillic,simd,2,2,bytes,8828019.0,ns,501687
cyrillic,simd,2,2,bytes,9803455.0,ns,557430
cyrillic,simd,2,2,bytes,11230587.0,ns,613173
cyrillic,simd,2,2,bytes,11903063.0,ns,668916
cyrillic,simd,2,2,bytes,12739929.0,ns,724659
cyrillic,simd,2,2,bytes,13880581.0,ns,780402
cyrillic,simd,2,2,bytes,14975228.0,ns,836145
cyrillic,simd,2,2,bytes,15834825.0,ns,891888
cyrillic,simd,2,2,bytes,16674648.0,ns,947631
cyrillic,simd,2,2,bytes,17698299.0,ns,1003374
cyrillic,simd,2,2,bytes,18659663.0,ns,1059117
cyrillic,simd,2,2,bytes,19636099.0,ns,1114860
cyrillic,simd,2,2,bytes,20586683.0,ns,1170603
cyrillic,simd,2,2,bytes,21651902.0,ns,1226346
cyrillic,simd,2,2,bytes,22800242.0,ns,1282089
cyrillic,simd,2,2,bytes,23592472.0,ns,1337832
cyrillic,simd,2,2,bytes,24579383.0,ns,1393575
cyrillic,simd,2,2,bytes,25477722.0,ns,1449318
cyrillic,simd,2,2,bytes,26890510.0,ns,1505061
cyrillic,simd,2,2,bytes,27559477.0,ns,1560804
cyrillic,simd,2,2,bytes,28597981.0,ns,1616547
cyrillic,simd,2,2,bytes,29392357.0,ns,1672290
cyrillic,simd,2,2,bytes,30649448.0,ns,1728033
cyrillic,simd,2,2,bytes,31375401.0,ns,1783776
cyrillic,simd,2,2,bytes,32579902.0,ns,1839519
cyrillic,simd,2,2,bytes,33465431.0,ns,1895262
cyrillic,simd,2,2,bytes,34766468.0,ns,1951005
cyrillic,simd,2,2,bytes,35415854.0,ns,2006748
cyrillic,simd,2,2,bytes,36465829.0,ns,2062491
cyrillic,simd,2,2,bytes,37220231.0,ns,2118234
cyrillic,simd,2,2,bytes,38266084.0,ns,2173977
cyrillic,simd,2,2,bytes,39359357.0,ns,2229720
cyrillic,simd,2,2,bytes,40177515.0,ns,2285463
cyrillic,simd,2,2,bytes,41687150.0,ns,2341206
cyrillic,simd,2,2,bytes,42294912.0,ns,2396949
cyrillic,simd,2,2,bytes,43176046.0,ns,2452692
cyrillic,simd,2,2,bytes,44308871.0,ns,2508435
cyrillic,simd,2,2,bytes,45510545.0,ns,2564178
cyrillic,simd,2,2,bytes,46844309.0,ns,2619921
cyrillic,simd,2,2,bytes,47414996.0,ns,2675664
cyrillic,simd,2,2,bytes,49099706.0,ns,2731407
cyrillic,simd,2,2,bytes,49292642.0,ns,2787150
cyrillic,simd,2,2,bytes,50290716.0,ns,2842893
cyrillic,simd,2,2,bytes,51071302.0,ns,2898636
cyrillic,simd,2,2,bytes,55039076.0,ns,2954379
cyrillic,simd,2,2,bytes,53164286.0,ns,3010122
cyrillic,simd,2,2,bytes,54246304.0,ns,3065865
cyrillic,simd,2,2,bytes,54917074.0,ns,3121608
cyrillic,simd,2,2,bytes,56214007.0,ns,3177351
cyrillic,simd,2,2,bytes,57154500.0,ns,3233094
cyrillic,simd,2,2,bytes,57885426.0,ns,3288837
cyrillic,simd,2,2,bytes,58881650.0,ns,3344580
cyrillic,simd,2,2,bytes,60073851.0,ns,3400323
cyrillic,simd,2,2,bytes,61127753.0,ns,3456066
cyrillic,simd,2,2,bytes,61828014.0,ns,3511809
cyrillic,simd,2,2,bytes,62723429.0,ns,3567552
cyrillic,simd,2,2,bytes,65252442.0,ns,3623295
cyrillic,simd,2,2,bytes,64964568.0,ns,3679038
cyrillic,simd,2,2,bytes,67197593.0,ns,3734781
cyrillic,simd,2,2,bytes,69064390.0,ns,3790524
cyrillic,simd,2,2,bytes,68173786.0,ns,3846267
cyrillic,simd,2,2,bytes,68867290.0,ns,3902010
cyrillic,simd,2,2,bytes,69810778.0,ns,3957753
cyrillic,simd,2,2,bytes,70730610.0,ns,4013496
cyrillic,simd,2,2,bytes,73091641.0,ns,4069239
cyrillic,simd,2,2,bytes,75773801.0,ns,4124982
cyrillic,simd,2,2,bytes,74528503.0,ns,4180725
cyrillic,simd,2,2,bytes,75004073.0,ns,4236468
cyrillic,simd,2,2,bytes,75713659.0,ns,4292211
cyrillic,simd,2,2,bytes,76829644.0,ns,4347954
cyrillic,simd,2,2,bytes,77812768.0,ns,4403697
cyrillic,simd,2,2,bytes,78538030.0,ns,4459440
cyrillic,simd,2,2,bytes,79568707.0,ns,4515183
cyrillic,simd,2,2,bytes,85541648.0,ns,4570926
cyrillic,simd,2,2,bytes,82118288.0,ns,4626669
cyrillic,simd,2,2,bytes,85526357.0,ns,4682412
cyrillic,simd,2,2,bytes,83746150.0,ns,4738155
cyrillic,simd,2,2,bytes,85700666.0,ns,4793898
cyrillic,simd,2,2,bytes,88745954.0,ns,4849641
cyrillic,simd,2,2,bytes,87033788.0,ns,4905384
cyrillic,simd,2,2,bytes,87413231.0,ns,4961127
cyrillic,simd,2,2,bytes,88638052.0,ns,5016870
cyrillic,simd,2,2,bytes,90067805.0,ns,5072613
cyrillic,simd,2,2,bytes,90756452.0,ns,5128356
cyrillic,simd,2,2,bytes,91299957.0,ns,5184099
cyrillic,simd,2,2,bytes,92688054.0,ns,5239842
cyrillic,simd,2,2,bytes,93438613.0,ns,5295585
cyrillic,simd,2,2,bytes,94071268.0,ns,5351328
cyrillic,simd,2,2,bytes,95756168.0,ns,5407071
cyrillic,simd,2,2,bytes,96220736.0,ns,5462814
cyrillic,simd,2,2,bytes,97598068.0,ns,5518557
cyrillic,simd,2,2,bytes,98598658.0,ns,5574300
